94 ! Wave(MZ) Es(cm-1) Ar  Aa  F2  W Dielectronic Satellites (AUTOSTRUCTURE) Diel Sat n=4 AUTOSTRUCTURE, >10(-5)
3.973071	23451530	1.44E-01	1.47E-03	4.45E-03	6	1s2p4d(2D5/2)-1s(2)4d(2D3/2)
3.973123	23452340	8.24E-02	1.42E-02	6.35E-02	8	1s2p4d(4F7/2)-1s(2)4d(2D5/2)
3.97325		23451530	1.55E-02	1.47E-03	4.78E-04	6	1s2p4d(2D5/2)-1s(2)4d(2D5/2)
3.973329	23449890	8.28E-03	1.51E+00	2.98E-02	4	1s2p4s(2P3/2)-1s(2)4d(2D3/2)
3.973436	23438150	9.26E-03	2.18E-02	8.29E-04	2	1s2p4p(2P1/2)-1s(2)4p(2P3/2)
3.973494	23434310	7.09E-02	2.11E-03	7.15E-04	2	1s2p4p(4P1/2)-1s(2)4p(2P1/2)
3.973508	23449890	5.05E-02	1.51E+00	1.82E-01	4	1s2p4s(2P3/2)-1s(2)4d(2D5/2)
3.9739		23402520	1.51E-01	2.72E-02	7.84E-02	4	1s2p4s(4P3/2)-1s(2)4s(2S1/2)
3.97404		23434310	1.93E-02	2.11E-03	1.94E-04	2	1s2p4p(4P1/2)-1s(2)4p(2P3/2)
3.974143	23444720	5.00E-02	6.05E-03	1.89E-02	6	1s2p4d(4F5/2)-1s(2)4d(2D3/2)
3.974207	23429780	9.19E-02	5.62E-02	4.11E-02	4	1s2p4p(4S3/2)-1s(2)4p(2P1/2)
3.974322	23444720	5.62E-03	6.05E-03	2.12E-03	6	1s2p4d(4F5/2)-1s(2)4d(2D5/2)
3.974727	23429950	1.12E-01	8.42E-02	2.40E-01	6	1s2p4p(4D5/2)-1s(2)4p(2P3/2)
3.974753	23429780	8.38E-02	5.62E-02	3.75E-02	4	1s2p4p(4S3/2)-1s(2)4p(2P3/2)
3.974972	23439450	3.68E-02	4.61E-05	1.07E-04	4	1s2p4d(4F3/2)-1s(2)4d(2D3/2)
3.975121	23438510	1.11E-01	1.16E+00	1.45E-01	2	1s2s4p(2P1/2)-1s(2)4d(2D3/2)
3.975189	23394330	2.72E-02	1.83E-02	1.46E-02	2	1s2p4s(4P1/2)-1s(2)4s(2S1/2)
3.975551	23421250	7.48E-02	2.38E-02	4.86E-02	4	1s2p4p(4D3/2)-1s(2)4p(2P1/2)
3.975997	23432950	1.24E-02	3.82E-03	3.95E-04	4	1s2s4p(2P3/2)-1s(2)4d(2D3/2)
3.976098	23421250	3.15E-03	2.38E-02	2.05E-03	4	1s2p4p(4D3/2)-1s(2)4p(2P3/2)
3.976176	23432950	1.07E-01	3.82E-03	3.40E-03	4	1s2s4p(2P3/2)-1s(2)4d(2D5/2)
3.976422	23415720	3.78E-02	2.22E-03	1.09E-03	2	1s2p4p(4D1/2)-1s(2)4p(2P1/2)
3.976969	23415720	1.03E-02	2.22E-03	2.98E-04	2	1s2p4p(4D1/2)-1s(2)4p(2P3/2)
3.977767	23407190	1.45E-01	7.75E-01	1.87E-01	2	1s2s4s(2S1/2)-1s(2)4p(2P1/2)
3.978296	23418370	3.91E-02	3.34E-01	5.06E-02	2	1s2p4s(2P1/2)-1s(2)4d(2D3/2)
3.978314	23407190	2.39E-01	7.75E-01	3.08E-01	2	1s2s4s(2S1/2)-1s(2)4p(2P3/2)
3.980798	23402520	6.57E-04	2.72E-02	3.42E-04	4	1s2p4s(4P3/2)-1s(2)4d(2D3/2)
3.980977	23402520	2.52E-03	2.72E-02	1.31E-03	4	1s2p4s(4P3/2)-1s(2)4d(2D5/2)
3.982092	23394330	1.07E-03	1.83E-02	5.74E-04	2	1s2p4s(4P1/2)-1s(2)4d(2D3/2)
3.991047	23294050	7.49E-03	1.43E-01	2.32E-03	2	1s2s4p(2P1/2)-1s(2)4s(2S1/2)
3.991145	23293430	1.77E-02	1.54E-01	1.17E-02	4	1s2s4p(2P3/2)-1s(2)4s(2S1/2)
3.991533	23320200	1.16E-06	6.86E-02	1.39E-06	4	1s2s4d(2D3/2)-1s(2)4p(2P1/2)
3.992084	23320200	9.72E-05	6.86E-02	1.16E-04	4	1s2s4d(2D3/2)-1s(2)4p(2P3/2)
3.992113	23320020	4.58E-04	6.34E-02	7.89E-04	6	1s2s4d(2D5/2)-1s(2)4p(2P3/2)
3.992422	23329140	1.52E-03	1.36E-04	4.09E-04	6	1s2s4f(2F5/2)-1s(2)4d(2D3/2)
3.99263		23328960	1.46E-03	1.33E-04	5.59E-04	8	1s2s4f(2F7/2)-1s(2)4d(2D5/2)
3.999179	23272150	1.34E-03	1.30E+00	2.58E-03	2	1s2s4s(2S1/2)-1s(2)4p(2P1/2)
3.999732	23272150	5.47E-04	1.30E+00	1.05E-03	2	1s2s4s(2S1/2)-1s(2)4p(2P3/2)
