90 ! N=5, AUTOSTRUCTURE >10(-5) Sascha Marchuk
3.951659	24214140	8.19E+00	7.98E-05	1.21E-04	2	1s2p5p(2P1/2)-1s(2)5p(2P1/2)
3.951759	24215280	1.05E+01	3.76E-01	2.15E+00	6	1s2p5p(2D5/2)-1s(2)5p(2P3/2)
3.951927	24214210	1.17E-01	4.50E-01	1.91E-02	4	1s2p5p(2D3/2)-1s(2)5p(2P3/2)
3.954765	24201600	3.75E-02	4.25E-02	3.01E-04	2	1s2p5s(2P1/2)-1s(2)5d(2D3/2)
3.954803	24201940	3.31E-02	1.27E-02	1.59E-04	4	1s2p5s(2P3/2)-1s(2)5d(2D5/2)
3.966717	24117760	7.72E-03	2.01E-01	5.13E-03	2	1s2p5p(2S1/2)-1s(2)5p(2P1/2)
3.966997	24117760	4.34E-02	2.01E-01	2.88E-02	2	1s2p5p(2S1/2)-1s(2)5p(2P3/2)
3.967062	24123540	1.30E-02	3.55E-02	2.55E-02	8	1s2p5d(2F7/2)-1s(2)5d(2D5/2)
3.967179	24100050	1.35E-03	6.79E-01	5.10E-03	4	1s2p5s(2P3/2)-1s(2)5s(2S1/2)
3.967408	24121340	2.63E-02	2.56E-04	2.48E-04	4	1s2p5d(2P3/2)-1s(2)5d(2D5/2)
3.967743	24113000	1.03E-03	7.46E-01	4.32E-03	6	1s2p5p(2D5/2)-1s(2)5p(2P3/2)
3.967756	24118540	6.02E-03	2.37E-03	1.06E-03	6	1s2p5d(4P5/2)-1s(2)5d(2D3/2)
3.967772	24096270	3.37E-03	1.82E-02	6.47E-04	2	1s2p5d(4D1/2)-1s(2)5s(2S1/2)
3.967847	24118540	1.72E-03	2.37E-03	3.03E-04	6	1s2p5d(4P5/2)-1s(2)5d(2D5/2)
3.968107	24116300	6.53E-03	7.04E-03	2.99E-03	6	1s2p5d(2D5/2)-1s(2)5d(2D3/2)
3.968198	24116300	1.33E-02	7.04E-03	6.09E-03	6	1s2p5d(2D5/2)-1s(2)5d(2D5/2)
3.968247	24115990	1.05E-03	1.23E-03	1.58E-04	8	1s2p5d(4D7/2)-1s(2)5d(2D5/2)
3.968367	24107240	7.32E-04	1.65E-01	1.09E-03	4	1s2p5p(2P3/2)-1s(2)5p(2P1/2)
3.968454	24091930	7.93E-02	4.65E-01	1.02E-01	2	1s2s5p(2P1/2)-1s(2)5s(2S1/2)
3.968553	24091300	3.84E-02	6.30E-02	3.42E-02	4	1s2s5p(2P3/2)-1s(2)5s(2S1/2)
3.968647	24107240	2.85E-02	1.65E-01	4.23E-02	4	1s2p5p(2P3/2)-1s(2)5p(2P3/2)
3.968703	24105100	1.29E-02	5.94E-02	1.99E-02	4	1s2p5p(4P3/2)-1s(2)5p(2P1/2)
3.968761	24104730	1.76E-02	1.33E-03	1.08E-03	4	1s2s5d(2D3/2)-1s(2)5p(2P1/2)
3.968792	24111940	3.06E-03	1.08E-03	2.47E-03	6	1s2s5f(2F5/2)-1s(2)5d(2D3/2)
3.968805	24113000	6.54E-05	7.46E-01	2.74E-04	6	1s2p5p(2D5/2)-1s(2)5f(2F7/2)
3.96887		24112020	8.43E-03	2.63E-03	1.58E-02	8	1s2s5f(2F7/2)-1s(2)5d(2D5/2)
3.968907	24105590	2.16E-02	2.80E-02	3.44E-02	6	1s2s5d(2D5/2)-1s(2)5p(2P3/2)
3.968983	24105100	1.07E-02	5.94E-02	1.66E-02	4	1s2p5p(4P3/2)-1s(2)5p(2P3/2)
3.969039	24104750	1.16E-02	1.96E-02	2.44E-02	6	1s2p5p(4P5/2)-1s(2)5p(2P3/2)
3.970659	24100050	7.44E-05	6.79E-01	2.82E-04	4	1s2p5s(2P3/2)-1s(2)5d(2D3/2)
3.970751	24100050	1.17E-03	6.79E-01	4.45E-03	4	1s2p5s(2P3/2)-1s(2)5d(2D5/2)
3.970938	24098280	4.33E-02	1.07E-02	1.05E-02	6	1s2p5d(2F5/2)-1s(2)5d(2D3/2)
3.97103		24098280	1.43E-01	1.07E-02	3.46E-02	6	1s2p5d(2F5/2)-1s(2)5d(2D5/2)
3.97122		24074320	9.27E-02	2.35E-01	1.23E-01	2	1s2p5s(2P1/2)-1s(2)5s(2S1/2)
3.971253	24096270	7.66E-02	1.82E-02	1.47E-02	2	1s2p5d(4D1/2)-1s(2)5d(2D3/2)
3.971309	24088510	3.84E-02	4.24E-01	7.46E-02	4	1s2p5p(2D3/2)-1s(2)5p(2P1/2)
3.97159		24088510	1.06E-01	4.24E-01	2.06E-01	4	1s2p5p(2D3/2)-1s(2)5p(2P3/2)
3.971598	24094070	7.84E-03	2.59E-03	4.71E-04	4	1s2p5d(2D3/2)-1s(2)5d(2D3/2)
3.97167		24086220	2.56E-02	3.44E-02	4.60E-03	2	1s2p5p(2P1/2)-1s(2)5p(2P1/2)
3.97169		24094070	8.65E-02	2.59E-03	5.19E-03	4	1s2p5d(2D3/2)-1s(2)5d(2D5/2)
3.971801	24093370	1.04E-01	1.33E-02	7.27E-02	8	1s2p5d(4F7/2)-1s(2)5d(2D5/2)
3.971936	24091930	8.01E-02	4.65E-01	1.03E-01	2	1s2s5p(2P1/2)-1s(2)5d(2D3/2)
3.97195		24086220	4.44E-02	3.44E-02	7.98E-03	2	1s2p5p(2P1/2)-1s(2)5p(2P3/2)
3.971953	24091820	1.25E-01	7.07E-04	3.24E-03	6	1s2p5d(4D5/2)-1s(2)5d(2D3/2)
3.972035	24091300	9.06E-03	6.30E-02	8.07E-03	4	1s2s5p(2P3/2)-1s(2)5d(2D3/2)
3.972045	24091820	5.67E-03	7.07E-04	1.47E-04	6	1s2p5d(4D5/2)-1s(2)5d(2D5/2)
3.972062	24083730	4.22E-02	9.71E-03	5.01E-03	2	1s2p5p(4P1/2)-1s(2)5p(2P1/2)
3.972126	24091300	8.30E-02	6.30E-02	7.40E-02	4	1s2s5p(2P3/2)-1s(2)5d(2D5/2)
3.972291	24067510	1.50E-01	2.47E-02	8.02E-02	4	1s2p5s(4P3/2)-1s(2)5s(2S1/2)
3.972342	24083730	2.05E-02	9.71E-03	2.43E-03	2	1s2p5p(4P1/2)-1s(2)5p(2P3/2)
3.972395	24089010	2.96E-02	8.27E-04	2.62E-03	6	1s2p5s(4P5/2)-1s(2)5d(2D3/2)
3.972486	24089010	1.24E-02	8.27E-04	1.10E-03	6	1s2p5s(4P5/2)-1s(2)5d(2D5/2)
3.972609	24088510	5.85E-05	4.24E-01	1.14E-04	4	1s2p5p(2D3/2)-1s(2)5f(2F5/2)
3.972632	24081890	1.25E-01	8.88E-02	2.81E-01	6	1s2p5p(4D5/2)-1s(2)5p(2P3/2)
3.972659	24079930	1.21E-01	2.40E-02	3.80E-02	4	1s2p5p(4S3/2)-1s(2)5p(2P1/2)
3.972939	24085550	2.93E-03	5.98E-03	1.92E-03	6	1s2p5d(4F5/2)-1s(2)5d(2D3/2)
3.97294		24079930	4.35E-02	2.40E-02	1.37E-02	4	1s2p5p(4S3/2)-1s(2)5p(2P3/2)
3.973131	24076930	8.42E-02	3.69E-01	1.05E-01	2	1s2s5s(2S1/2)-1s(2)5p(2P1/2)
3.973411	24076930	1.16E-01	3.69E-01	1.45E-01	2	1s2s5s(2S1/2)-1s(2)5p(2P3/2)
3.97357		24059380	1.50E-02	2.77E-02	1.65E-02	2	1s2p5s(4P1/2)-1s(2)5s(2S1/2)
3.973577	24074100	2.02E-02	5.91E-02	4.41E-02	4	1s2p5p(4D3/2)-1s(2)5p(2P1/2)
3.973858	24074100	5.28E-04	5.91E-02	1.15E-03	4	1s2p5p(4D3/2)-1s(2)5p(2P3/2)
3.974172	24070320	1.96E-02	3.54E-03	1.59E-03	2	1s2p5p(4D1/2)-1s(2)5p(2P1/2)
3.974453	24070320	4.46E-03	3.54E-03	3.62E-04	2	1s2p5p(4D1/2)-1s(2)5p(2P3/2)
3.974707	24074320	6.89E-03	2.35E-01	9.13E-03	2	1s2p5s(2P1/2)-1s(2)5d(2D3/2)
3.975779	24067510	4.82E-04	2.47E-02	2.57E-04	4	1s2p5s(4P3/2)-1s(2)5d(2D3/2)
3.975871	24067510	1.31E-03	2.47E-02	6.96E-04	4	1s2p5s(4P3/2)-1s(2)5d(2D5/2)
3.977061	24059380	8.01E-04	2.77E-02	8.84E-04	2	1s2p5s(4P1/2)-1s(2)5d(2D3/2)
3.991594	23945370	9.58E-04	1.07E-01	4.30E-04	2	1s2s5p(2P1/2)-1s(2)5s(2S1/2)
3.991662	23944940	2.80E-03	1.09E-01	2.57E-03	4	1s2s5p(2P3/2)-1s(2)5s(2S1/2)
3.992401	23956840	1.73E-04	1.52E-02	1.82E-04	6	1s2s5d(2D5/2)-1s(2)5p(2P3/2)
3.992575	23961360	3.61E-04	2.04E-04	1.52E-04	6	1s2s5f(2F5/2)-1s(2)5d(2D3/2)
3.992682	23961270	3.45E-04	2.02E-04	1.97E-04	8	1s2s5f(2F7/2)-1s(2)5d(2D5/2)
3.995822	23933540	5.92E-04	5.87E-01	1.14E-03	2	1s2s5s(2S1/2)-1s(2)5p(2P1/2)
3.996106	23933540	2.50E-04	5.87E-01	4.81E-04	2	1s2s5s(2S1/2)-1s(2)5p(2P3/2)
