11099.933,12674.091,10419.9,12882.898,15499.319,9574.494
12000.952,13344.979,11169.961,13089.502,15867.65,11302.243
12098.445,13395.412,11268.0,13130.566,15866.18,11898.38
12270.704,13523.941,11406.936,13146.996,15893.352,12175.733
12233.788,13552.962,11398.852,12964.897,15802.959,11666.088
12280.3545,13670.701,11493.829,12699.016,15686.261,10977.722
12195.126,13581.8,11402.788,12582.303,15592.415,10823.799
11748.8,13113.291,10966.751,12940.686,15730.729,10817.192
399446.12,499120.12,383859.4,495821.28,648473.56,133611.56
452770.28,531241.6,424869.2,540465.44,684876.94,377745.88
492747.38,563579.06,459319.03,549645.56,700637.7,456006.7
497009.12,564820.44,462746.34,550606.2,699770.9,479432.5
503905.5,571234.06,469149.62,550962.8,700774.4,490093.97
503103.44,573421.75,469056.53,541524.44,695346.2,469817.97
504627.03,580054.4,472666.4,528892.2,688172.56,438501.84
500713.25,575526.8,468382.6,523045.9,683175.0,432039.03
479136.28,547712.75,447623.56,538132.9,690330.44,432029.1
11058.582,15679.91,10678.63,15523.962,20676.174,3566.1357
13179.454,16781.494,12290.097,17112.807,21899.656,9521.496
14836.399,17885.71,13695.238,17381.105,22429.318,12172.789
15010.361,17936.3,13862.579,17409.799,22385.02,12996.51
15339.567,18149.232,14122.504,17415.809,22408.01,13492.973
15280.944,18213.305,14118.41,17077.244,22218.576,12568.122
15383.249,18442.076,14300.385,16589.562,21983.248,11373.019
15232.847,18293.545,14145.163,16387.387,21824.791,11172.319
14129.47,17289.773,13056.731,16902.275,21983.688,11260.362
21157.361,46450.688,20641.66,45567.4,67328.67,4430.453
29510.89,50658.617,26855.15,51916.24,71962.51,15232.83
37502.13,55089.496,33563.355,52755.484,73649.945,21967.56
38397.754,55125.145,34307.465,52681.555,73322.016,24041.96
40062.527,55933.766,35733.637,52639.88,73319.18,25559.572
40008.47,56166.96,35919.64,51089.066,72431.45,22723.67
40659.56,57011.64,36889.117,48948.65,71291.92,19299.953
39960.594,56447.582,36160.22,48052.703,70620.984,18874.787
33263.68,51914.45,29635.836,49900.9,71248.71,19282.826
16688.53,18783.047,16035.609,18829.857,20553.984,6243.84
18711.75,19657.31,17606.932,19859.832,21503.078,15629.029
20021.69,20237.951,18742.553,20210.53,22041.383,18853.326
20137.889,20315.883,18884.805,20306.457,22074.332,19893.936
20339.592,20400.479,19047.156,20348.977,22137.027,20424.248
20255.156,20374.648,18997.416,20235.436,22066.482,19446.205
20276.402,20364.615,19101.307,20029.586,21985.312,18152.96
20164.414,20269.191,18981.143,19922.203,21889.375,17878.357
19697.46,20236.299,18458.027,20295.117,22009.33,17893.69
52435.516,64013.84,50528.637,64018.754,69848.164,14855.399
60252.49,67425.91,56546.668,68138.94,73345.95,46827.89
65831.35,69710.45,61364.7,69486.48,75211.516,58859.44
66381.484,69829.4,61852.863,69654.57,75306.59,62434.37
67311.84,70176.68,62692.11,69796.33,75547.14,64333.047
67115.39,70048.38,62657.168,69198.43,75275.266,60678.332
67298.11,69992.3,63101.06,68261.89,74975.82,55468.72
66776.195,69615.82,62547.375,67739.39,74612.875,54551.41
63761.35,69048.69,59530.35,69006.97,74780.64,54800.38
7982.576,10450.158,7681.241,10322.837,14735.768,3083.1985
9018.238,11187.168,8458.857,11449.516,15599.161,7304.495
9952.081,12011.823,9206.0205,11588.391,15963.377,8945.575
10047.85,12070.967,9324.992,11625.007,15918.415,9470.696
10258.4,12233.666,9462.801,11622.558,15911.378,9766.747
10199.299,12307.598,9433.296,11380.744,15757.953,9234.935
10260.488,12513.077,9562.007,11014.769,15549.668,8568.121
10176.765,12414.185,9479.365,10882.584,15432.723,8424.865
9606.495,11618.902,8912.469,11293.182,15628.183,8455.041
5851.8096,8360.3,5652.5166,8243.415,11778.654,2316.2527
6965.1377,8979.194,6496.4033,9196.129,12480.479,4990.7153
7832.1187,9649.161,7219.914,9301.679,12781.955,6392.7866
7912.34,9700.173,7328.518,9334.311,12741.934,6832.0386
8091.0103,9831.246,7449.335,9328.101,12738.621,7120.3696
8032.887,9889.081,7417.5176,9125.051,12610.531,6609.4517
8078.785,10061.537,7532.6206,8805.006,12446.834,6009.841
8013.687,9979.313,7464.675,8691.78,12353.508,5895.398
7482.5366,9315.965,6894.766,9034.677,12482.158,5953.875
70930.2,72506.25,67960.62,72853.93,79059.14,27296.693
