1.537264770507812500e+03,1.544137451171875000e+03,1.542242675781250000e+03,1.487067260742187500e+03,1.329019531250000000e+03,1.051861450195312500e+03,7.017158203125000000e+02,5.589601440429687500e+02,3.642374572753906250e+02,2.537709045410156250e+02,2.053638916015625000e+02,1.612656097412109375e+02,1.378527832031250000e+02,1.224322738647460938e+02,8.888673400878906250e+01,7.714781951904296875e+01,6.072211074829101562e+01,3.666718292236328125e+01,3.487971878051757812e+01,0.000000000000000000e+00
1.485595336914062500e+03,1.437239990234375000e+03,1.311935424804687500e+03,1.131951171875000000e+03,9.148899536132812500e+02,6.768007812500000000e+02,4.407910461425781250e+02,3.535351867675781250e+02,2.344678344726562500e+02,1.675702819824218750e+02,1.377595520019531250e+02,1.104480438232421875e+02,9.571984863281250000e+01,8.600810241699218750e+01,6.451132965087890625e+01,5.679903030395507812e+01,4.607433700561523438e+01,2.954699707031250000e+01,2.952587699890136719e+01,0.000000000000000000e+00
1.841942749023437500e+03,1.797332397460937500e+03,1.698178955078125000e+03,1.559662353515625000e+03,1.356355224609375000e+03,1.054120971679687500e+03,6.782778320312500000e+02,5.256389770507812500e+02,3.220369567871093750e+02,2.115913238525390625e+02,1.650529785156250000e+02,1.238976135253906250e+02,1.029334945678710938e+02,8.919998168945312500e+01,6.074203109741210938e+01,5.138380050659179688e+01,3.835236740112304688e+01,2.113532066345214844e+01,1.906402587890625000e+01,0.000000000000000000e+00
1.535367797851562500e+03,1.519722045898437500e+03,1.491567504882812500e+03,1.465007080078125000e+03,1.404302124023437500e+03,1.229706665039062500e+03,8.936196289062500000e+02,7.207426757812500000e+02,4.719393005371093750e+02,3.189606628417968750e+02,2.520623016357421875e+02,1.906493835449218750e+02,1.583855438232421875e+02,1.371379852294921875e+02,9.170617675781250000e+01,7.634826660156250000e+01,5.447783279418945312e+01,2.539368057250976562e+01,1.752876472473144531e+01,0.000000000000000000e+00
1.588289916992187500e+03,1.551321899414062500e+03,1.500412963867187500e+03,1.491113525390625000e+03,1.456450073242187500e+03,1.274678955078125000e+03,9.154318847656250000e+02,7.374929809570312500e+02,4.857061767578125000e+02,3.336672058105468750e+02,2.671892395019531250e+02,2.061815948486328125e+02,1.740049133300781250e+02,1.528005676269531250e+02,1.071516342163085938e+02,9.147170257568359375e+01,6.938636779785156250e+01,3.851372909545898438e+01,3.373749160766601562e+01,0.000000000000000000e+00
1.913583374023437500e+03,1.895552734375000000e+03,1.800341674804687500e+03,1.619997680664062500e+03,1.353365966796875000e+03,1.018451904296875000e+03,6.633231811523437500e+02,5.292997436523437500e+02,3.473102722167968750e+02,2.455118103027343750e+02,2.004597015380859375e+02,1.593230133056640625e+02,1.372592620849609375e+02,1.227200546264648438e+02,9.070084381103515625e+01,7.930950164794921875e+01,6.337686920166015625e+01,3.932071685791015625e+01,3.808777999877929688e+01,0.000000000000000000e+00
1.920090820312500000e+03,1.940515991210937500e+03,1.935121337890625000e+03,1.828986572265625000e+03,1.571315063476562500e+03,1.178853027343750000e+03,7.430062255859375000e+02,5.811516723632812500e+02,3.668642578125000000e+02,2.519588165283203125e+02,2.022672424316406250e+02,1.576950225830078125e+02,1.342484130859375000e+02,1.188429412841796875e+02,8.555241394042968750e+01,7.398101043701171875e+01,5.773370361328125000e+01,3.410897445678710938e+01,3.160945701599121094e+01,0.000000000000000000e+00
1.230907348632812500e+03,1.236154663085937500e+03,1.206500610351562500e+03,1.109007324218750000e+03,9.260902099609375000e+02,6.746256713867187500e+02,4.102210998535156250e+02,3.154364013671875000e+02,1.920630950927734375e+02,1.283984832763671875e+02,1.014491195678710938e+02,7.776143646240234375e+01,6.559151458740234375e+01,5.762318038940429688e+01,4.088543701171875000e+01,3.525043869018554688e+01,2.743435859680175781e+01,1.648917388916015625e+01,1.592772006988525391e+01,0.000000000000000000e+00
1.445689697265625000e+03,1.426073730468750000e+03,1.338789428710937500e+03,1.175306518554687500e+03,9.411968383789062500e+02,6.652265014648437500e+02,3.990741882324218750e+02,3.075088806152343750e+02,1.883767852783203125e+02,1.272823333740234375e+02,1.012028961181640625e+02,7.821533966064453125e+01,6.630006408691406250e+01,5.849472427368164062e+01,4.191865158081054688e+01,3.626202011108398438e+01,2.838864517211914062e+01,1.713483428955078125e+01,1.645519447326660156e+01,0.000000000000000000e+00
1.252725708007812500e+03,1.299721069335937500e+03,1.354451660156250000e+03,1.270072143554687500e+03,9.972641601562500000e+02,6.526447753906250000e+02,3.758883972167968750e+02,2.957857360839843750e+02,1.886392517089843750e+02,1.328322906494140625e+02,1.076296539306640625e+02,8.495455169677734375e+01,7.272958374023437500e+01,6.470548248291015625e+01,4.706542968750000000e+01,4.084398269653320312e+01,3.211064910888671875e+01,1.926062965393066406e+01,1.814511871337890625e+01,0.000000000000000000e+00
1.404979248046875000e+03,1.398152099609375000e+03,1.324601806640625000e+03,1.171185546875000000e+03,9.420897216796875000e+02,6.667106323242187500e+02,3.986601257324218750e+02,3.060827026367187500e+02,1.856608276367187500e+02,1.239040603637695312e+02,9.757819366455078125e+01,7.439279937744140625e+01,6.239445495605468750e+01,5.453899002075195312e+01,3.788280868530273438e+01,3.224314880371093750e+01,2.429469871520996094e+01,1.328925895690917969e+01,1.144112110137939453e+01,0.000000000000000000e+00
1.804445800781250000e+03,1.707720336914062500e+03,1.480137939453125000e+03,1.179169555664062500e+03,8.598278198242187500e+02,5.656990356445312500e+02,3.269891357421875000e+02,2.519890441894531250e+02,1.544066772460937500e+02,1.051628189086914062e+02,8.380915069580078125e+01,6.493736267089843750e+01,5.501826477050781250e+01,4.852094268798828125e+01,3.450130462646484375e+01,2.964954566955566406e+01,2.280027198791503906e+01,1.296739292144775391e+01,1.150629329681396484e+01,0.000000000000000000e+00
1.534021850585937500e+03,1.475534912109375000e+03,1.300443359375000000e+03,1.050729614257812500e+03,7.794351196289062500e+02,5.315628662109375000e+02,3.311762084960937500e+02,2.664499511718750000e+02,1.784573516845703125e+02,1.298596191406250000e+02,1.075450820922851562e+02,8.685746765136718750e+01,7.537401580810546875e+01,6.779250335693359375e+01,5.043178558349609375e+01,4.401636886596679688e+01,3.484803771972656250e+01,2.053967094421386719e+01,1.825963592529296875e+01,0.000000000000000000e+00
9.768444213867187500e+02,1.030977905273437500e+03,1.099808593750000000e+03,1.014465148925781250e+03,7.548385620117187500e+02,4.748627929687500000e+02,2.855892028808593750e+02,2.338070526123046875e+02,1.584293670654296875e+02,1.149164276123046875e+02,9.425141906738281250e+01,7.505718231201171875e+01,6.439749145507812500e+01,5.737510299682617188e+01,4.156618881225585938e+01,3.588826751708984375e+01,2.783191680908203125e+01,1.595605754852294922e+01,1.417882633209228516e+01,0.000000000000000000e+00
1.006063598632812500e+03,1.067096801757812500e+03,1.146449096679687500e+03,1.056388305664062500e+03,7.792871704101562500e+02,4.854172058105468750e+02,2.892666931152343750e+02,2.353928680419921875e+02,1.573536376953125000e+02,1.129765853881835938e+02,9.220195007324218750e+01,7.309167480468750000e+01,6.260585784912109375e+01,5.570769500732421875e+01,4.036951828002929688e+01,3.492153930664062500e+01,2.724353218078613281e+01,1.599399948120117188e+01,1.471679210662841797e+01,0.000000000000000000e+00
7.859909667968750000e+02,9.098094482421875000e+02,9.603107910156250000e+02,9.142127685546875000e+02,7.727917480468750000e+02,5.645452880859375000e+02,3.417394409179687500e+02,2.607427673339843750e+02,1.541666870117187500e+02,9.798290252685546875e+01,7.393164825439453125e+01,5.259458160400390625e+01,4.151220321655273438e+01,3.429014587402343750e+01,1.879881286621093750e+01,1.394036197662353516e+01,5.627552032470703125e+00,-8.974023461341857910e-01,1.734176874160766602e-01,0.000000000000000000e+00
1.579993164062500000e+03,1.556693969726562500e+03,1.513195190429687500e+03,1.457339477539062500e+03,1.339744628906250000e+03,1.096448608398437500e+03,7.389609375000000000e+02,5.828236694335937500e+02,3.708720397949218750e+02,2.513429412841796875e+02,2.002000579833984375e+02,1.541974029541015625e+02,1.303369445800781250e+02,1.146539459228515625e+02,8.142153167724609375e+01,7.014143371582031250e+01,5.445444107055664062e+01,3.241472244262695312e+01,3.092997360229492188e+01,0.000000000000000000e+00
1.729530029296875000e+03,1.727011718750000000e+03,1.687822631835937500e+03,1.588773193359375000e+03,1.392869384765625000e+03,1.083724487304687500e+03,7.067606811523437500e+02,5.558837280273437500e+02,3.524656677246093750e+02,2.396483001708984375e+02,1.908774414062500000e+02,1.469365997314453125e+02,1.239111785888671875e+02,1.087782440185546875e+02,7.631314849853515625e+01,6.518267059326171875e+01,4.949007034301757812e+01,2.748010826110839844e+01,2.399375152587890625e+01,0.000000000000000000e+00
1.459970458984375000e+03,1.445684936523437500e+03,1.337314453125000000e+03,1.091748779296875000e+03,7.732249145507812500e+02,5.054823303222656250e+02,3.316292419433593750e+02,2.799648132324218750e+02,2.016041107177734375e+02,1.526165466308593750e+02,1.287042541503906250e+02,1.058377990722656250e+02,9.280084228515625000e+01,8.416531372070312500e+01,6.416064453125000000e+01,5.668626785278320312e+01,4.619797134399414062e+01,2.950520896911621094e+01,2.905801963806152344e+01,0.000000000000000000e+00
1.076397583007812500e+03,1.123819824218750000e+03,1.156865844726562500e+03,1.005100341796875000e+03,7.031147460937500000e+02,4.423648071289062500e+02,2.891909790039062500e+02,2.429506530761718750e+02,1.695070343017578125e+02,1.230715103149414062e+02,1.011638183593750000e+02,8.069047546386718750e+01,6.945428466796875000e+01,6.204510879516601562e+01,4.562290573120117188e+01,3.979257202148437500e+01,3.167012786865234375e+01,1.963369560241699219e+01,1.922411537170410156e+01,0.000000000000000000e+00
7.799876708984375000e+02,8.112585449218750000e+02,8.464956665039062500e+02,7.948591918945312500e+02,6.271026611328125000e+02,4.067593078613281250e+02,2.221403045654296875e+02,1.693485565185546875e+02,1.023982315063476562e+02,7.035798645019531250e+01,5.629340744018554688e+01,4.392104339599609375e+01,3.733208084106445312e+01,3.301997375488281250e+01,2.356832885742187500e+01,2.024451255798339844e+01,1.551064682006835938e+01,8.607366561889648438e+00,7.296733856201171875e+00,0.000000000000000000e+00
8.854727783203125000e+02,9.172832031250000000e+02,9.406192016601562500e+02,8.439348144531250000e+02,6.234519042968750000e+02,3.926873168945312500e+02,2.329636230468750000e+02,1.886082763671875000e+02,1.251373977661132812e+02,8.903128051757812500e+01,7.196372985839843750e+01,5.614213180541992188e+01,4.736214447021484375e+01,4.158260726928710938e+01,2.855159950256347656e+01,2.390981864929199219e+01,1.716711807250976562e+01,7.673213958740234375e+00,4.454711914062500000e+00,0.000000000000000000e+00
1.185346191406250000e+03,1.189350463867187500e+03,1.125157348632812500e+03,9.228981323242187500e+02,6.403247680664062500e+02,4.027838134765625000e+02,2.497270050048828125e+02,2.043547668457031250e+02,1.383117523193359375e+02,1.000451507568359375e+02,8.230657958984375000e+01,6.594731903076171875e+01,5.700296401977539062e+01,5.111100387573242188e+01,3.802772521972656250e+01,3.335111618041992188e+01,2.684675407409667969e+01,1.700655746459960938e+01,1.691107749938964844e+01,0.000000000000000000e+00
9.850762329101562500e+02,1.025969970703125000e+03,1.060198730468750000e+03,9.521284179687500000e+02,7.038350830078125000e+02,4.500001525878906250e+02,2.739530944824218750e+02,2.229623413085937500e+02,1.497190246582031250e+02,1.079346694946289062e+02,8.849489593505859375e+01,7.058518218994140625e+01,6.076602172851562500e+01,5.430077743530273438e+01,3.990676116943359375e+01,3.476672744750976562e+01,2.756042098999023438e+01,1.680947875976562500e+01,1.607887077331542969e+01,0.000000000000000000e+00
9.148441772460937500e+02,9.560616455078125000e+02,9.788602294921875000e+02,8.622820434570312500e+02,6.319165039062500000e+02,4.033374938964843750e+02,2.316195678710937500e+02,1.779182586669921875e+02,1.058743972778320312e+02,6.889458465576171875e+01,5.316226196289062500e+01,3.950585556030273438e+01,3.257540130615234375e+01,2.805698585510253906e+01,1.878128433227539062e+01,1.577462959289550781e+01,1.158952426910400391e+01,6.185533046722412109e+00,5.434986114501953125e+00,0.000000000000000000e+00
8.285751953125000000e+02,8.719398803710937500e+02,9.173557128906250000e+02,8.379263916015625000e+02,6.295084228515625000e+02,3.988114013671875000e+02,2.240850677490234375e+02,1.729390869140625000e+02,1.047971496582031250e+02,7.012561798095703125e+01,5.496117782592773438e+01,4.162606048583984375e+01,3.466254043579101562e+01,3.011270332336425781e+01,2.045386695861816406e+01,1.720450782775878906e+01,1.260616588592529297e+01,6.414896488189697266e+00,5.085266113281250000e+00,0.000000000000000000e+00
1.117838867187500000e+03,1.156485107421875000e+03,1.160916748046875000e+03,9.846624145507812500e+02,6.876851196289062500e+02,4.457338562011718750e+02,2.970027465820312500e+02,2.478578186035156250e+02,1.709377441406250000e+02,1.222357177734375000e+02,9.948540496826171875e+01,7.821927642822265625e+01,6.658740234375000000e+01,5.891706085205078125e+01,4.192947769165039062e+01,3.594181823730468750e+01,2.746401786804199219e+01,1.532225704193115234e+01,1.334197807312011719e+01,0.000000000000000000e+00
1.017711608886718750e+03,1.043614013671875000e+03,1.033111083984375000e+03,8.883128051757812500e+02,6.443596191406250000e+02,4.132297668457031250e+02,2.424167480468750000e+02,1.886479949951171875e+02,1.154510498046875000e+02,7.688007354736328125e+01,6.022794342041015625e+01,4.559413528442382812e+01,3.806533432006835938e+01,3.314546585083007812e+01,2.289822769165039062e+01,1.950971412658691406e+01,1.480961418151855469e+01,8.506343841552734375e+00,7.991987228393554688e+00,0.000000000000000000e+00
