pulse,time_s
13912,0.14
13913,0.09000000000000001
13913,0.1
13913,0.11000000000000001
13913,0.12000000000000002
13913,0.13000000000000003
13913,0.14
13914,0.05
13914,0.060000000000000005
13914,0.09000000000000001
13914,0.1
13914,0.11000000000000001
13914,0.12000000000000002
13914,0.13000000000000003
13914,0.15000000000000002
13916,0.05
13916,0.07
13916,0.09000000000000001
13916,0.1
13916,0.11000000000000001
13916,0.12000000000000002
13916,0.13000000000000003
13916,0.14
13916,0.15000000000000002
13923,0.060000000000000005
13923,0.07
13923,0.08000000000000002
13923,0.09000000000000001
13923,0.1
13923,0.11000000000000001
13923,0.12000000000000002
13923,0.13000000000000003
13923,0.14
13923,0.15000000000000002
