1453898.2,1448158.4,1431820.1,1406120.2,1372268.5,1331535.4,1285311.4,1235065.6,1185751.6,1135008.1,1081542.8,1025857.6,968788.6,915621.9,867424.56,819157.06,771459.3,724924.56,684306.6,653289.06,621751.44,590155.3,558770.75,527774.5,504847.06,498763.78,486905.66,469927.97,448311.47,422340.7,392236.78,358287.03,309842.12,255076.81,203074.64,154662.23,112074.875,75289.86,41471.04,14603.359,2657.515
21245.883,21256.766,21273.896,21271.979,21224.62,21106.178,20893.348,20568.535,20155.555,19754.541,19284.326,18765.432,18208.197,17619.191,17006.406,16483.363,15992.374,15488.411,14980.365,14474.208,13975.498,13586.24,13263.221,12933.518,12599.935,12264.431,11927.579,11670.239,11679.178,11621.738,11506.13,11325.232,11061.73,10739.139,10112.033,9137.019,8026.2266,6834.4443,6225.377,6177.8193,4550.078
320631.12,320090.44,318494.06,315863.12,312205.84,307529.16,301848.53,295959.66,289924.16,283214.72,276015.44,268512.28,260816.55,255004.0,249614.69,244013.62,238260.42,232420.16,228462.89,226181.3,223352.98,220046.47,216321.7,212231.95,211728.38,214869.44,216109.95,215632.25,213568.73,209930.97,204688.1,197809.45,183251.05,163578.02,142731.84,120768.04,99078.45,76882.46,49604.48,21042.316,4600.2036
380931.2,380280.34,378304.38,374951.72,370163.1,363888.28,356929.8,349743.75,341105.16,331261.28,320466.03,308965.62,296931.56,284512.0,271870.47,259154.16,246476.23,233944.1,221632.52,206977.8,189381.88,173186.14,158228.83,144364.5,131452.7,119368.25,108003.664,97267.49,87086.27,77407.91,68195.22,59422.387,51075.785,43170.105,35743.836,28806.6,22341.262,16431.242,11221.52,6575.087,2768.3953
214035.27,214190.38,214528.23,214840.61,214911.53,214533.11,213518.22,211726.28,209220.22,206172.73,203501.94,201257.1,198789.44,196095.56,193184.8,190073.6,186776.73,183308.5,179876.67,177398.69,174516.42,171187.12,167358.47,162975.95,157978.3,152304.66,146252.52,140709.08,133975.16,126060.47,116995.875,106857.234,95764.01,83831.42,68170.01,51982.074,37830.2,25724.744,14883.461,5696.473,757.83044
2171768.8,2169763.5,2163187.2,2151075.2,2132387.0,2106105.5,2071323.8,2027425.5,1975129.2,1973342.6,1970329.2,1958517.4,1937804.9,1907830.8,1868702.5,1821000.0,1765633.8,1703692.2,1636195.0,1563953.8,1487831.9,1386031.1,1258208.5,1138512.1,1026326.3,921060.75,822170.0,729141.5,641545.44,558998.3,481230.66,408198.88,340005.16,276609.88,217909.5,164576.0,118154.805,78770.73,44675.426,18245.08,4795.784
415348.94,415123.16,414322.4,412728.8,410099.38,406188.16,400766.12,394614.6,388049.34,379782.12,369939.25,358691.97,346226.56,332748.1,318486.25,303677.72,289301.5,275204.3,260838.52,246387.34,232008.4,217811.95,203866.08,190218.42,176883.34,163860.16,151136.92,138691.75,124182.03,108488.0,93943.43,80478.57,68036.46,56607.117,46220.336,36832.668,28305.547,20703.787,14369.61,9079.914,4318.6025
296945.62,297354.62,298324.97,299420.44,300172.53,300121.03,298847.75,296019.28,291554.0,285899.75,281630.88,275671.06,268235.4,259591.5,250026.12,239850.78,229383.2,218910.81,208665.5,195186.62,180872.62,168156.77,156840.27,146744.83,137691.39,129515.38,122058.44,115162.7,108674.69,102402.305,96164.57,89799.07,83161.92,75959.25,67755.59,58491.8,48678.996,38126.984,25049.182,10620.012,1705.8893
340612.84,340476.53,340046.6,339268.1,338060.62,336325.53,333953.1,330831.12,326871.66,322015.97,316230.66,309510.44,301870.62,293350.75,284019.0,273959.25,263261.8,252033.86,240381.84,228398.92,216027.6,198228.56,181339.47,165335.28,150172.48,135807.27,122196.28,109295.086,97067.34,85482.016,74517.6,64163.598,54420.777,45302.01,36832.82,29053.033,22017.537,15790.754,10447.087,6078.093,2799.9192
33747.27,33701.82,33567.887,33348.215,33044.742,32659.082,32192.91,31691.57,31235.207,30724.592,30172.674,29593.06,28995.78,28389.871,27785.867,27193.473,26620.402,26074.932,25563.572,25089.646,24656.318,24264.709,23913.932,23155.18,22261.428,21437.748,20671.834,19949.926,19257.898,18577.406,17889.95,17170.799,16392.041,15516.862,14499.687,13290.512,11829.11,10062.443,7889.1196,5162.6987,2383.0928
