710434.5,829478.6,840931.94,775969.25,543629.75,265901.8,13403.451,0.0
1376469.0,1570240.6,1654585.8,1775189.8,1257474.6,641607.3,176859.7,0.0
1541191.2,1776877.8,1917259.4,2016654.6,529226.1,5964.903,0.0,0.0
703155.44,814205.56,889643.7,936857.6,728710.8,374343.06,124408.27,1370.288
721307.56,825107.5,927820.1,1029345.1,841864.1,383614.7,137689.72,5678.0815
773220.25,883909.3,996030.56,1118135.4,922240.75,387318.8,137762.5,4348.466
798608.06,909960.94,1029649.2,1193858.6,1045588.94,385734.03,147116.84,6822.1943
735239.75,842760.2,929897.4,1072101.0,979926.94,350682.44,163114.25,6761.1035
707160.75,810552.75,887100.6,1029151.9,906609.5,311411.94,145537.25,4174.531
602491.1,694068.94,749500.3,874344.6,684266.75,257510.42,108155.13,763.8632
599029.3,692640.56,744089.0,839656.25,687563.3,271903.1,122892.74,1661.1992
589701.1,685407.75,727827.1,785393.25,695977.5,291139.22,149239.4,3930.7327
411110.0,483087.8,517468.28,499715.62,370228.88,212771.6,42746.27,0.0
581895.75,666115.1,749970.0,824649.06,657289.94,299343.78,101571.414,3870.3357
737518.25,841026.6,943861.94,1057511.2,881211.3,375947.47,142034.73,6978.1104
758941.75,863776.25,974541.56,1128517.4,958048.8,358081.7,134825.62,5833.976
670791.8,763911.6,848857.8,993346.75,870234.56,301656.88,130077.875,5163.835
696388.25,798750.56,873285.0,1018916.2,859874.3,301893.62,135388.8,2571.9263
419698.84,490660.53,517579.44,494303.78,372380.03,224851.53,49603.637,0.0
596788.94,688861.44,774323.75,807777.06,621826.44,318471.7,91928.49,1353.6783
707411.44,804622.4,913386.3,1023676.7,833526.3,362378.28,124654.53,6979.4893
782778.4,883604.4,998735.56,1151274.2,971855.4,379958.66,142585.14,9428.748
791603.75,898774.9,1020713.7,1203229.6,1018934.6,354729.72,128141.68,5425.702
736552.1,838567.2,938454.1,1104208.9,971438.0,326179.6,136067.52,5758.644
643790.25,737759.6,813826.25,954550.7,802713.3,276507.9,117653.64,2697.4275
535123.94,617943.0,659938.8,756816.75,549326.56,235300.4,99917.08,711.91595
485370.72,562164.0,593030.8,650592.25,529122.8,233555.66,116606.766,2728.0356
2468752.5,2819137.5,2931871.5,3394552.8,1765861.4,926155.06,125985.2,0.0
602697.8,696351.94,780216.5,807546.4,617206.44,322424.7,90921.95,805.68567
643993.8,737571.9,823350.5,918346.9,734813.7,328139.84,119199.91,3775.4548
679000.44,771873.06,892874.5,1061510.8,872164.94,298671.0,90714.26,2927.0103
705804.0,802871.0,916131.2,1087106.8,909963.8,310928.72,106691.305,3240.9507
667186.1,761629.4,854954.6,1009103.94,877947.56,293905.12,117962.24,3481.168
551820.5,634195.3,704063.75,830629.8,699393.1,233279.42,95187.66,1472.8867
529918.25,610324.94,650997.0,762956.9,582393.44,225379.92,99790.25,355.67938
571105.56,660776.56,708543.7,793720.6,649932.9,263725.88,119702.67,1419.657
539975.0,627605.2,666890.4,710571.1,658826.4,275257.28,147275.42,4927.5337
903500.3,1066047.4,1138483.5,983432.94,855139.94,743375.3,569102.2,155935.1
827020.4,960136.75,1116804.5,1154413.5,997281.8,618367.0,246123.6,33608.195
1124374.4,1304195.2,1544028.5,1631110.2,1243580.5,609714.3,149210.12,810.515
1007760.7,1174258.4,1398575.2,1480486.6,1015278.4,428919.44,79006.16,0.0
604453.7,717701.4,783173.6,985954.25,464708.62,229990.27,50933.93,0.0
603641.75,720947.56,778045.9,867716.1,555413.8,288062.1,106839.25,0.0
903798.6,1042421.75,1205993.2,1256224.2,1090296.4,724805.4,304056.75,54668.27
1264412.0,1461533.1,1710438.5,1784827.8,1438746.8,775597.9,219238.56,5402.204
571445.44,649207.5,724441.2,657627.4,535291.0,353246.56,111513.27,0.0
778130.5,901661.56,1074298.2,1088735.0,874333.0,483341.06,97652.74,0.0
1126460.5,1253086.9,1426681.5,1627282.8,1618662.1,558950.7,209397.9,16071.479
915058.9,1039754.06,1194451.4,1285017.4,1411813.5,470216.38,192522.7,9085.804
830366.9,946856.8,1088580.5,1144413.9,1355704.6,443375.94,195084.16,10359.927
774343.3,883896.8,1021347.6,1066006.1,1311444.5,438647.5,182271.48,9420.842
881390.2,1006832.8,1169058.6,1269576.5,1454133.5,472787.72,192831.78,7798.7573
597972.25,688158.75,793977.3,825363.6,1036967.2,324041.72,163082.89,6856.7837
519412.06,614112.3,673693.44,590811.7,417451.94,155591.3,13475.588,0.0
