7.134127044677734375e+01,1.626037750244140625e+02,7.882595825195312500e+01,4.525159072875976562e+01,8.147205200195312500e+02,1.608157730102539062e+01,1.892096328735351562e+01,5.145767211914062500e+01,8.541826629638671875e+01,1.382309570312500000e+02,1.755838928222656250e+02,2.624716491699218750e+02,3.249015808105468750e+02,4.587671508789062500e+02,5.676180419921875000e+02,7.240924072265625000e+02,7.805163574218750000e+02,7.455546875000000000e+02,7.389861450195312500e+02,7.608441162109375000e+02,7.731549682617187500e+02,8.159151611328125000e+02,7.981361694335937500e+02,7.018822631835937500e+02,5.563614501953125000e+02,3.164089355468750000e+02,1.417800750732421875e+02,7.997636413574218750e+01,2.752383422851562500e+01,nan
1.656945228576660156e+01,2.777563285827636719e+01,1.803775787353515625e+01,1.833773803710937500e+01,1.854424095153808594e+01,1.701138877868652344e+01,3.525815582275390625e+01,8.222724914550781250e+01,1.042778320312500000e+02,1.538489074707031250e+02,1.798748779296875000e+02,2.507515411376953125e+02,3.285930786132812500e+02,4.520193786621093750e+02,5.306760253906250000e+02,6.978368530273437500e+02,7.274251098632812500e+02,7.309041137695312500e+02,7.315115966796875000e+02,7.468371582031250000e+02,7.421011352539062500e+02,7.879669799804687500e+02,7.908946533203125000e+02,6.167303466796875000e+02,5.006719360351562500e+02,3.000000915527343750e+02,1.281088256835937500e+02,7.072437286376953125e+01,2.406925773620605469e+01,3.213442077636718750e+02
2.354413414001464844e+01,8.466396331787109375e+01,1.993211746215820312e+01,2.098681259155273438e+01,2.797824287414550781e+01,6.923018646240234375e+01,1.040666275024414062e+02,1.375352325439453125e+02,1.681203308105468750e+02,2.448775482177734375e+02,2.823566284179687500e+02,3.991668395996093750e+02,4.792797241210937500e+02,6.269934692382812500e+02,7.242588500976562500e+02,7.736505126953125000e+02,7.916888427734375000e+02,7.953165283203125000e+02,7.916165771484375000e+02,8.079274291992187500e+02,8.053903198242187500e+02,8.378711547851562500e+02,8.320511474609375000e+02,6.343483276367187500e+02,4.879881286621093750e+02,3.015738525390625000e+02,1.241032180786132812e+02,6.257168960571289062e+01,1.037365951538085938e+02,nan
2.284631195068359375e+02,nan,4.635432739257812500e+02,nan,7.656318664550781250e+01,2.799463844299316406e+01,4.081332397460937500e+01,2.471436500549316406e+01,nan,1.572878170013427734e+01,1.852691268920898438e+01,1.192385196685791016e+01,3.242535781860351562e+01,6.941601562500000000e+01,1.310139160156250000e+02,2.555016174316406250e+02,4.130117187500000000e+02,7.287863159179687500e+02,8.445436401367187500e+02,9.386755371093750000e+02,9.269958496093750000e+02,9.842462768554687500e+02,1.006728027343750000e+03,8.789965820312500000e+02,9.290603027343750000e+02,8.231662597656250000e+02,4.114786682128906250e+02,2.054363250732421875e+02,8.874293518066406250e+01,4.620441055297851562e+01
1.170696945190429688e+02,3.715335083007812500e+02,6.499970092773437500e+02,nan,5.332733917236328125e+01,3.809074783325195312e+01,4.921005630493164062e+01,nan,2.729508399963378906e+01,2.238213348388671875e+01,1.257000732421875000e+01,1.223952865600585938e+01,1.553083229064941406e+01,2.450728607177734375e+01,5.781419372558593750e+01,1.220068511962890625e+02,2.413090515136718750e+02,4.471582031250000000e+02,6.267041015625000000e+02,9.017396240234375000e+02,9.139630126953125000e+02,9.793928833007812500e+02,9.484414672851562500e+02,8.396522827148437500e+02,8.899985961914062500e+02,6.244566650390625000e+02,2.641252441406250000e+02,1.140866775512695312e+02,3.567087936401367188e+01,9.633835792541503906e+00
2.448530578613281250e+01,3.290403747558593750e+01,3.990830612182617188e+01,4.868414306640625000e+01,5.569469451904296875e+01,7.675184631347656250e+01,1.043108825683593750e+02,1.343293914794921875e+02,1.846859283447265625e+02,2.514597625732421875e+02,2.956102294921875000e+02,4.175684204101562500e+02,5.151312866210937500e+02,7.079913940429687500e+02,8.569384155273437500e+02,9.054071044921875000e+02,8.821478271484375000e+02,8.628178100585937500e+02,8.243415527343750000e+02,7.930552978515625000e+02,7.674356689453125000e+02,8.184248046875000000e+02,6.158723754882812500e+02,3.600001525878906250e+02,2.726570434570312500e+02,1.921186828613281250e+02,4.870082092285156250e+01,3.685181808471679688e+01,3.263539886474609375e+01,7.875204467773437500e+02
3.050818481445312500e+02,1.784538085937500000e+03,5.303424072265625000e+01,2.288136291503906250e+01,1.385846614837646484e+01,4.317502593994140625e+01,5.248386383056640625e+01,7.075455474853515625e+01,9.529628753662109375e+01,1.590128326416015625e+02,1.863733062744140625e+02,2.828216552734375000e+02,3.427258605957031250e+02,4.739548645019531250e+02,5.878205566406250000e+02,6.472669677734375000e+02,6.473184814453125000e+02,6.403939819335937500e+02,6.369221191406250000e+02,6.461035156250000000e+02,6.689931640625000000e+02,6.633463134765625000e+02,6.739600219726562500e+02,5.530845947265625000e+02,4.223695983886718750e+02,2.445644531250000000e+02,9.465200042724609375e+01,4.568457794189453125e+01,3.833066558837890625e+01,nan
nan,1.231620361328125000e+03,5.233447265625000000e+01,2.609384536743164062e+01,2.002979469299316406e+01,2.097964096069335938e+01,4.783543777465820312e+01,7.456915283203125000e+01,1.201289443969726562e+02,1.891973876953125000e+02,2.274505615234375000e+02,3.291555480957031250e+02,4.010105895996093750e+02,5.010596923828125000e+02,5.843277587890625000e+02,6.206243286132812500e+02,6.440594482421875000e+02,6.202792968750000000e+02,6.193104248046875000e+02,6.266611328125000000e+02,6.339757080078125000e+02,6.528686523437500000e+02,6.519042358398437500e+02,6.043944091796875000e+02,5.043886413574218750e+02,3.300000000000000000e+02,1.352983093261718750e+02,6.571671295166015625e+01,1.511869964599609375e+02,4.011682739257812500e+02
8.913235473632812500e+01,1.065837036132812500e+03,nan,nan,3.890873336791992188e+01,3.103027153015136719e+01,3.839002990722656250e+01,6.672565460205078125e+01,1.991733169555664062e+01,9.374047279357910156e+00,1.453561687469482422e+01,1.944216918945312500e+01,5.489057159423828125e+01,1.294022979736328125e+02,1.952780456542968750e+02,3.132810058593750000e+02,4.456038208007812500e+02,7.179279174804687500e+02,9.387506103515625000e+02,1.098192382812500000e+03,1.117932617187500000e+03,1.170550170898437500e+03,1.174348510742187500e+03,9.678231201171875000e+02,1.051799438476562500e+03,7.207395629882812500e+02,3.376190185546875000e+02,1.883018951416015625e+02,1.033512496948242188e+02,5.914005661010742188e+01
4.275585937500000000e+03,1.057468109130859375e+02,6.056920242309570312e+01,6.212548828125000000e+01,6.329529190063476562e+01,3.468987655639648438e+01,4.826877975463867188e+01,2.652294731140136719e+01,1.256105709075927734e+01,1.274456787109375000e+01,1.070127105712890625e+01,2.568678665161132812e+01,4.123031616210937500e+01,9.585048675537109375e+01,1.509084930419921875e+02,2.155230712890625000e+02,3.409656066894531250e+02,5.707933349609375000e+02,7.452896728515625000e+02,9.318731079101562500e+02,9.290407714843750000e+02,9.830294189453125000e+02,9.834522094726562500e+02,8.482431640625000000e+02,9.194977416992187500e+02,5.625250854492187500e+02,2.598484802246093750e+02,1.487325286865234375e+02,7.489353179931640625e+01,4.178589248657226562e+01
2.478700256347656250e+01,3.699282073974609375e+01,1.842866516113281250e+01,3.695693206787109375e+01,3.787612533569335938e+01,2.115227508544921875e+01,1.764858627319335938e+01,3.560202026367187500e+01,3.535805130004882812e+01,2.550129699707031250e+01,1.406104469299316406e+01,2.527172660827636719e+01,5.452913665771484375e+01,9.720243072509765625e+01,1.790869293212890625e+02,3.051353454589843750e+02,4.212774353027343750e+02,6.917317504882812500e+02,9.245596923828125000e+02,1.061993286132812500e+03,1.055321411132812500e+03,1.147143676757812500e+03,1.160120483398437500e+03,9.935145874023437500e+02,1.045889160156250000e+03,6.782705688476562500e+02,3.177785034179687500e+02,1.737264709472656250e+02,8.911492156982421875e+01,5.425373077392578125e+01
nan,7.430372314453125000e+02,3.887455749511718750e+01,8.105348968505859375e+01,2.103266334533691406e+01,nan,4.677994537353515625e+01,3.718730545043945312e+01,1.529302406311035156e+01,1.395741462707519531e+01,1.126998329162597656e+01,5.172979354858398438e+01,8.215079498291015625e+01,1.537842102050781250e+02,2.364589691162109375e+02,3.758439636230468750e+02,5.185972900390625000e+02,8.107702636718750000e+02,1.031619750976562500e+03,1.134167846679687500e+03,1.139391967773437500e+03,1.248232543945312500e+03,1.206776489257812500e+03,1.034796875000000000e+03,1.142364868164062500e+03,7.436267089843750000e+02,3.571361389160156250e+02,2.080326232910156250e+02,1.101910324096679688e+02,6.268869781494140625e+01
nan,nan,5.388329315185546875e+01,6.589749145507812500e+01,6.584676361083984375e+01,6.220386886596679688e+01,nan,3.240543746948242188e+01,2.943201828002929688e+01,1.316038036346435547e+01,1.044024848937988281e+01,2.758866310119628906e+01,6.342726898193359375e+01,1.275541458129882812e+02,2.008550720214843750e+02,3.336350402832031250e+02,5.008920593261718750e+02,8.113013305664062500e+02,1.060468505859375000e+03,1.193487060546875000e+03,1.266933227539062500e+03,1.318790161132812500e+03,1.277338989257812500e+03,1.103661499023437500e+03,1.172365234375000000e+03,7.131881713867187500e+02,3.477535400390625000e+02,1.738866119384765625e+02,8.898390197753906250e+01,5.182797622680664062e+01
2.881645584106445312e+01,1.721114807128906250e+02,nan,2.857110214233398438e+01,2.310081481933593750e+01,1.878865814208984375e+01,1.725662803649902344e+01,2.192482185363769531e+01,2.308594322204589844e+01,2.364109230041503906e+01,1.758416366577148438e+01,4.591604232788085938e+01,7.067774200439453125e+01,1.369299468994140625e+02,2.618624877929687500e+02,4.121895446777343750e+02,5.567910156250000000e+02,8.914653320312500000e+02,1.147035766601562500e+03,1.234418945312500000e+03,1.197577514648437500e+03,1.265023315429687500e+03,1.276083618164062500e+03,1.056680053710937500e+03,1.169798095703125000e+03,7.475180053710937500e+02,3.525418395996093750e+02,1.923077545166015625e+02,9.933715057373046875e+01,5.717432403564453125e+01
1.292321777343750000e+03,nan,3.559973907470703125e+01,1.863533592224121094e+01,3.464102554321289062e+01,nan,1.553764629364013672e+01,3.908929443359375000e+01,5.984377288818359375e+01,1.206267776489257812e+02,1.697587127685546875e+02,2.644802856445312500e+02,3.386597900390625000e+02,4.981104736328125000e+02,6.107481079101562500e+02,7.533839111328125000e+02,7.956213989257812500e+02,8.205786132812500000e+02,8.419232788085937500e+02,8.229209594726562500e+02,8.483795776367187500e+02,8.657431640625000000e+02,8.645850219726562500e+02,7.599976196289062500e+02,5.813593139648437500e+02,3.152276611328125000e+02,1.195436935424804688e+02,5.716540527343750000e+01,7.662255096435546875e+01,nan
8.604101562500000000e+01,nan,2.216664505004882812e+01,2.371969032287597656e+01,5.152680969238281250e+01,6.774881744384765625e+01,8.908791351318359375e+01,1.201556015014648438e+02,1.587377014160156250e+02,1.975403747558593750e+02,2.339145355224609375e+02,3.167533264160156250e+02,4.136892089843750000e+02,5.597732543945312500e+02,6.763972778320312500e+02,6.928301391601562500e+02,7.139732666015625000e+02,7.132735595703125000e+02,6.753410644531250000e+02,7.208138427734375000e+02,6.596233520507812500e+02,7.060694580078125000e+02,7.304130249023437500e+02,5.293897705078125000e+02,4.847291259765625000e+02,3.275075378417968750e+02,1.380838623046875000e+02,8.794027709960937500e+01,4.506758117675781250e+01,2.332353782653808594e+01
