1.268040125000000000e+06,1.724534625000000000e+06,1.623091375000000000e+06,1.470926500000000000e+06,1.369483375000000000e+06,8.622673125000000000e+05,9.129889375000000000e+05,0.000000000000000000e+00
1.572369750000000000e+06,2.181029000000000000e+06,2.130307250000000000e+06,2.536080250000000000e+06,1.572369750000000000e+06,1.572369750000000000e+06,6.086592500000000000e+05,5.072160546875000000e+04
3.550512500000000000e+05,4.057728437500000000e+05,5.579376250000000000e+05,3.043296250000000000e+05,1.521648125000000000e+05,2.536080312500000000e+05,5.072160546875000000e+04,5.072160546875000000e+04
1.014432109375000000e+05,0.000000000000000000e+00,5.072160546875000000e+04,1.014432109375000000e+05,0.000000000000000000e+00,1.014432109375000000e+05,0.000000000000000000e+00,0.000000000000000000e+00
3.043296250000000000e+05,1.014432109375000000e+05,2.028864218750000000e+05,2.536080312500000000e+05,1.521648125000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.072160546875000000e+04,0.000000000000000000e+00,5.072160546875000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.072160546875000000e+04,0.000000000000000000e+00
2.130307250000000000e+06,1.369483375000000000e+06,1.724534625000000000e+06,1.825977875000000000e+06,1.268040125000000000e+06,1.115875250000000000e+06,7.608241250000000000e+05,0.000000000000000000e+00
9.637105000000000000e+05,1.014432125000000000e+06,8.115456875000000000e+05,7.101025000000000000e+05,4.057728437500000000e+05,4.057728437500000000e+05,6.086592500000000000e+05,0.000000000000000000e+00
1.014432109375000000e+05,5.072160546875000000e+04,1.014432109375000000e+05,5.072160546875000000e+04,5.072160546875000000e+04,1.521648125000000000e+05,5.072160546875000000e+04,0.000000000000000000e+00
4.564944500000000000e+06,5.376490000000000000e+06,4.108450000000000000e+06,4.209893000000000000e+06,4.007007000000000000e+06,2.637523250000000000e+06,1.572369750000000000e+06,0.000000000000000000e+00
1.775256125000000000e+06,1.470926500000000000e+06,2.130307250000000000e+06,1.775256125000000000e+06,2.028864250000000000e+06,1.470926500000000000e+06,3.043296250000000000e+05,0.000000000000000000e+00
1.470926500000000000e+06,1.470926500000000000e+06,1.014432125000000000e+06,1.623091375000000000e+06,9.637105000000000000e+05,1.369483375000000000e+06,8.115456875000000000e+05,3.043296250000000000e+05
6.086592500000000000e+05,1.318761625000000000e+06,2.536080312500000000e+05,5.579376250000000000e+05,8.115456875000000000e+05,4.564944687500000000e+05,3.550512500000000000e+05,5.072160546875000000e+04
4.564944687500000000e+05,5.579376250000000000e+05,4.564944687500000000e+05,3.550512500000000000e+05,3.550512500000000000e+05,1.014432109375000000e+05,3.043296250000000000e+05,1.521648125000000000e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.072160546875000000e+04,5.072160546875000000e+04,5.072160546875000000e+04,5.072160546875000000e+04,0.000000000000000000e+00
4.311336500000000000e+06,3.347626000000000000e+06,3.449069250000000000e+06,2.586801750000000000e+06,3.144739500000000000e+06,1.521648250000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
